Date,Item_label,Region,Price,,,,
01/08/2024,Plantain(unripe),SOUTH WEST,1905.710787,,,,
01/08/2024,Rice agric sold loose,NORTH CENTRAL,1910.152507,,,,
01/08/2024,Rice agric sold loose,NORTH EAST,1982.224158,,,,
01/08/2024,Rice agric sold loose,NORTH WEST,1552.285406,,,,
01/08/2024,Rice agric sold loose,SOUTH EAST,1968.587328,,,,
01/08/2024,Rice agric sold loose,SOUTH SOUTH,1984.186337,,,,
01/08/2024,Rice agric sold loose,SOUTH WEST,1961.681667,,,,
01/08/2024,Rice local sold loose,NORTH CENTRAL,1830.813478,,,,
01/08/2024,Rice local sold loose,NORTH EAST,1884.100066,,,,
01/08/2024,Rice local sold loose,NORTH WEST,1591.212762,,,,
01/08/2024,Rice local sold loose,SOUTH EAST,1881.397879,,,,
01/08/2024,Rice local sold loose,SOUTH SOUTH,1886.316956,,,,
01/08/2024,Rice local sold loose,SOUTH WEST,1960.87297,,,,
01/08/2024,Rice Medium Grained,NORTH CENTRAL,2023.598376,,,,
01/08/2024,Rice Medium Grained,NORTH EAST,1930.070852,,,,
01/08/2024,Rice Medium Grained,NORTH WEST,1642.816792,,,,
01/08/2024,Rice Medium Grained,SOUTH EAST,2084.633253,,,,
01/08/2024,Rice Medium Grained,SOUTH SOUTH,1904.182286,,,,
01/08/2024,Rice Medium Grained,SOUTH WEST,2020.403618,,,,
01/08/2024,"Rice,imported high quality sold loose",NORTH CENTRAL,2507.313768,,,,
01/08/2024,"Rice,imported high quality sold loose",NORTH EAST,2172.032769,,,,
01/08/2024,"Rice,imported high quality sold loose",NORTH WEST,2025.436634,,,,
01/08/2024,"Rice,imported high quality sold loose",SOUTH EAST,2579.653755,,,,
01/08/2024,"Rice,imported high quality sold loose",SOUTH SOUTH,2371.409268,,,,
01/08/2024,"Rice,imported high quality sold loose",SOUTH WEST,2381.110813,,,,
01/08/2024,Sweet potato,NORTH CENTRAL,1019.283301,,,,
01/08/2024,Sweet potato,NORTH EAST,573.4579437,,,,
01/08/2024,Sweet potato,NORTH WEST,584.3185257,,,,
01/08/2024,Sweet potato,SOUTH EAST,638.5016461,,,,
01/08/2024,Sweet potato,SOUTH SOUTH,1580.004134,,,,
01/08/2024,Sweet potato,SOUTH WEST,687.1935729,,,,
01/08/2024,Tilapia fish (epiya) fresh,NORTH CENTRAL,3208.062841,,,,
01/08/2024,Tilapia fish (epiya) fresh,NORTH EAST,2454.643437,,,,
01/08/2024,Tilapia fish (epiya) fresh,NORTH WEST,2976.390249,,,,
01/08/2024,Tilapia fish (epiya) fresh,SOUTH EAST,5345.301573,,,,
01/08/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,4497.462225,,,,
01/08/2024,Tilapia fish (epiya) fresh,SOUTH WEST,4265,,,,
01/08/2024,Titus:frozen,NORTH CENTRAL,3658.054388,,,,
01/08/2024,Titus:frozen,NORTH EAST,3477.171057,,,,
01/08/2024,Titus:frozen,NORTH WEST,4838.214286,,,,
01/08/2024,Titus:frozen,SOUTH EAST,5015.109558,,,,
01/08/2024,Titus:frozen,SOUTH SOUTH,4643.278301,,,,
01/08/2024,Titus:frozen,SOUTH WEST,3907.291133,,,,
01/08/2024,Tomato,NORTH CENTRAL,1861.2509,,,,
01/08/2024,Tomato,NORTH EAST,1002.296535,,,,
01/08/2024,Tomato,NORTH WEST,829.4851493,,,,
01/08/2024,Tomato,SOUTH EAST,1834.332469,,,,
01/08/2024,Tomato,SOUTH SOUTH,1752.06466,,,,
01/08/2024,Tomato,SOUTH WEST,1866.994116,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2475.148193,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,2137.224468,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,2213.270176,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,2610.230871,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,2352.592593,,,,
01/08/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,3603.149952,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3704.443649,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,3062.172779,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,3454.285714,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,4024.007034,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3697.916667,,,,
01/08/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,3027.638889,,,,
01/08/2024,Yam tuber,NORTH CENTRAL,2281.208528,,,,
01/08/2024,Yam tuber,NORTH EAST,967.2242705,,,,
01/08/2024,Yam tuber,NORTH WEST,1268.593378,,,,
01/08/2024,Yam tuber,SOUTH EAST,1499.965556,,,,
01/08/2024,Yam tuber,SOUTH SOUTH,1865.045848,,,,
01/08/2024,Yam tuber,SOUTH WEST,2024.062201,,,,
01/09/2024,Agric eggs medium size,NORTH CENTRAL,2833.41939,,,,
01/09/2024,Agric eggs medium size,NORTH EAST,2501.7875,,,,
01/09/2024,Agric eggs medium size,NORTH WEST,2249.651977,,,,
01/09/2024,Agric eggs medium size,SOUTH EAST,2492.908235,,,,
01/09/2024,Agric eggs medium size,SOUTH SOUTH,2449.839325,,,,
01/09/2024,Agric eggs medium size,SOUTH WEST,2377.418531,,,,
01/09/2024,Agric eggs(medium size price of one),NORTH CENTRAL,247.723532,,,,
01/09/2024,Agric eggs(medium size price of one),NORTH EAST,210.6402778,,,,
01/09/2024,Agric eggs(medium size price of one),NORTH WEST,195.5227669,,,,
01/09/2024,Agric eggs(medium size price of one),SOUTH EAST,207.9058341,,,,
01/09/2024,Agric eggs(medium size price of one),SOUTH SOUTH,227.1666667,,,,
01/09/2024,Agric eggs(medium size price of one),SOUTH WEST,226.2549603,,,,
01/09/2024,"Beans brown,sold loose",NORTH CENTRAL,2935.956462,,,,
01/09/2024,"Beans brown,sold loose",NORTH EAST,2437.210653,,,,
01/09/2024,"Beans brown,sold loose",NORTH WEST,2316.422414,,,,
01/09/2024,"Beans brown,sold loose",SOUTH EAST,2829.945297,,,,
01/09/2024,"Beans brown,sold loose",SOUTH SOUTH,3241.463814,,,,
01/09/2024,"Beans brown,sold loose",SOUTH WEST,2723.251663,,,,
01/09/2024,Beans:white black eye. sold loose,NORTH CENTRAL,2901.734419,,,,
01/09/2024,Beans:white black eye. sold loose,NORTH EAST,2186.873771,,,,
01/09/2024,Beans:white black eye. sold loose,NORTH WEST,2140.571429,,,,
01/09/2024,Beans:white black eye. sold loose,SOUTH EAST,2729.846172,,,,
01/09/2024,Beans:white black eye. sold loose,SOUTH SOUTH,3139.129043,,,,
01/09/2024,Beans:white black eye. sold loose,SOUTH WEST,2420.384899,,,,
01/09/2024,Beef Bone in,NORTH CENTRAL,5315.433298,,,,
01/09/2024,Beef Bone in,NORTH EAST,4063.612192,,,,
01/09/2024,Beef Bone in,NORTH WEST,3933.720319,,,,
01/09/2024,Beef Bone in,SOUTH EAST,3815.31746,,,,
01/09/2024,Beef Bone in,SOUTH SOUTH,5807.154139,,,,
01/09/2024,Beef Bone in,SOUTH WEST,5453.204246,,,,
01/09/2024,"Beef,boneless",NORTH CENTRAL,5960.356687,,,,
01/09/2024,"Beef,boneless",NORTH EAST,4841.81713,,,,
01/09/2024,"Beef,boneless",NORTH WEST,4877.220868,,,,
01/09/2024,"Beef,boneless",SOUTH EAST,6194.178033,,,,
01/09/2024,"Beef,boneless",SOUTH SOUTH,5873.033769,,,,
01/09/2024,"Beef,boneless",SOUTH WEST,6220.020271,,,,
01/09/2024,Bread sliced 500g,NORTH CENTRAL,1468.166787,,,,
01/09/2024,Bread sliced 500g,NORTH EAST,1351.916905,,,,
01/09/2024,Bread sliced 500g,NORTH WEST,1484.208075,,,,
01/09/2024,Bread sliced 500g,SOUTH EAST,1655.803766,,,,
01/09/2024,Bread sliced 500g,SOUTH SOUTH,1812.083333,,,,
01/09/2024,Bread sliced 500g,SOUTH WEST,1435.565657,,,,
01/09/2024,Bread unsliced 500g,NORTH CENTRAL,1490.89331,,,,
01/09/2024,Bread unsliced 500g,NORTH EAST,1231.078333,,,,
01/09/2024,Bread unsliced 500g,NORTH WEST,1453.393691,,,,
01/09/2024,Bread unsliced 500g,SOUTH EAST,1356.872169,,,,
01/09/2024,Bread unsliced 500g,SOUTH SOUTH,1750.958333,,,,
01/09/2024,Bread unsliced 500g,SOUTH WEST,1274.056337,,,,
01/09/2024,Broken Rice (Ofada),NORTH CENTRAL,2249.56711,,,,
01/09/2024,Broken Rice (Ofada),NORTH EAST,2145.644942,,,,
01/09/2024,Broken Rice (Ofada),NORTH WEST,1703.664853,,,,
01/09/2024,Broken Rice (Ofada),SOUTH EAST,2171.300481,,,,
01/09/2024,Broken Rice (Ofada),SOUTH SOUTH,2864.092593,,,,
01/09/2024,Broken Rice (Ofada),SOUTH WEST,3118.799482,,,,
01/09/2024,Catfish (obokun) fresh,NORTH CENTRAL,3468.001492,,,,
01/09/2024,Catfish (obokun) fresh,NORTH EAST,3292.905619,,,,
01/09/2024,Catfish (obokun) fresh,NORTH WEST,3422.851017,,,,
01/09/2024,Catfish (obokun) fresh,SOUTH EAST,4352.055985,,,,
01/09/2024,Catfish (obokun) fresh,SOUTH SOUTH,5510.12037,,,,
01/09/2024,Catfish (obokun) fresh,SOUTH WEST,4569.368332,,,,
01/09/2024,Catfish :dried,NORTH CENTRAL,4737.756199,,,,
01/09/2024,Catfish :dried,NORTH EAST,4984.66802,,,,
01/09/2024,Catfish :dried,NORTH WEST,3757.661757,,,,
01/09/2024,Catfish :dried,SOUTH EAST,9445.581297,,,,
01/09/2024,Catfish :dried,SOUTH SOUTH,5229.897787,,,,
01/09/2024,Catfish :dried,SOUTH WEST,5186.666667,,,,
01/09/2024,Catfish Smoked,NORTH CENTRAL,3821.090645,,,,
01/09/2024,Catfish Smoked,NORTH EAST,5174.804995,,,,
01/09/2024,Catfish Smoked,NORTH WEST,3228.833333,,,,
01/09/2024,Catfish Smoked,SOUTH EAST,4443.114886,,,,
01/09/2024,Catfish Smoked,SOUTH SOUTH,4836.808642,,,,
01/09/2024,Catfish Smoked,SOUTH WEST,3931.666667,,,,
01/09/2024,Chicken Feet,NORTH CENTRAL,3538.16663,,,,
01/09/2024,Chicken Feet,NORTH EAST,1703.949536,,,,
01/09/2024,Chicken Feet,NORTH WEST,3210.52381,,,,
01/09/2024,Chicken Feet,SOUTH EAST,2934.407142,,,,
01/09/2024,Chicken Feet,SOUTH SOUTH,3899.907407,,,,
01/09/2024,Chicken Feet,SOUTH WEST,4080.555556,,,,
01/09/2024,Chicken Wings,NORTH CENTRAL,4591.57675,,,,
01/09/2024,Chicken Wings,NORTH EAST,3276.108317,,,,
01/09/2024,Chicken Wings,NORTH WEST,2851.314205,,,,
01/09/2024,Chicken Wings,SOUTH EAST,3753.531533,,,,
01/09/2024,Chicken Wings,SOUTH SOUTH,4742.814815,,,,
01/09/2024,Chicken Wings,SOUTH WEST,5224.693362,,,,
01/09/2024,Dried Fish Sardine,NORTH CENTRAL,4220.854045,,,,
01/09/2024,Dried Fish Sardine,NORTH EAST,5027.790318,,,,
01/09/2024,Dried Fish Sardine,NORTH WEST,3659.67643,,,,
01/09/2024,Dried Fish Sardine,SOUTH EAST,6498.070407,,,,
01/09/2024,Dried Fish Sardine,SOUTH SOUTH,4075.918251,,,,
01/09/2024,Dried Fish Sardine,SOUTH WEST,4443.859895,,,,
01/09/2024,Evaporated tinned milk carnation 170g,NORTH CENTRAL,756.8588691,,,,
01/09/2024,Evaporated tinned milk carnation 170g,NORTH EAST,1039.427675,,,,
01/09/2024,Evaporated tinned milk carnation 170g,NORTH WEST,711.2975417,,,,
01/09/2024,Evaporated tinned milk carnation 170g,SOUTH EAST,736.9089459,,,,
01/09/2024,Evaporated tinned milk carnation 170g,SOUTH SOUTH,920,,,,
01/09/2024,Evaporated tinned milk carnation 170g,SOUTH WEST,762.5,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",NORTH CENTRAL,829.106434,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",NORTH EAST,1059.625,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",NORTH WEST,848.071712,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",SOUTH EAST,973.0577325,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",SOUTH SOUTH,1113.597222,,,,
01/09/2024,"Evaporated tinned milk(peak), 170g",SOUTH WEST,828.0357143,,,,
01/09/2024,Frozen chicken,NORTH CENTRAL,5800.22417,,,,
01/09/2024,Frozen chicken,NORTH EAST,5919.003386,,,,
01/09/2024,Frozen chicken,NORTH WEST,5008.928571,,,,
01/09/2024,Frozen chicken,SOUTH EAST,7262.641846,,,,
01/09/2024,Frozen chicken,SOUTH SOUTH,5152.916667,,,,
01/09/2024,Frozen chicken,SOUTH WEST,5783.958333,,,,
01/09/2024,"Gari white,sold loose",NORTH CENTRAL,1181.018495,,,,
01/09/2024,"Gari white,sold loose",NORTH EAST,1154.944356,,,,
01/09/2024,"Gari white,sold loose",NORTH WEST,1209.502589,,,,
01/09/2024,"Gari white,sold loose",SOUTH EAST,1217.290363,,,,
01/09/2024,"Gari white,sold loose",SOUTH SOUTH,1122.768356,,,,
01/09/2024,"Gari white,sold loose",SOUTH WEST,1135.46812,,,,
01/09/2024,"Gari yellow,sold loose",NORTH CENTRAL,1220.2303,,,,
01/09/2024,"Gari yellow,sold loose",NORTH EAST,1193.71767,,,,
01/09/2024,"Gari yellow,sold loose",NORTH WEST,1215.825958,,,,
01/09/2024,"Gari yellow,sold loose",SOUTH EAST,1365.362313,,,,
01/09/2024,"Gari yellow,sold loose",SOUTH SOUTH,1135.530501,,,,
01/09/2024,"Gari yellow,sold loose",SOUTH WEST,1326.158862,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH CENTRAL,2501.249017,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH EAST,2457.981899,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH WEST,2608.268226,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH EAST,3019.728601,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH SOUTH,2978.888889,,,,
01/09/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH WEST,3571.111111,,,,
01/09/2024,Iced Sardine,NORTH CENTRAL,3222.840147,,,,
01/09/2024,Iced Sardine,NORTH EAST,4073.5585,,,,
01/09/2024,Iced Sardine,NORTH WEST,3063.714286,,,,
01/09/2024,Iced Sardine,SOUTH EAST,4057.393157,,,,
01/09/2024,Iced Sardine,SOUTH SOUTH,4074.68254,,,,
01/09/2024,Iced Sardine,SOUTH WEST,3601.1017,,,,
01/09/2024,Irish potato,NORTH CENTRAL,2107.98542,,,,
01/09/2024,Irish potato,NORTH EAST,1022.220906,,,,
01/09/2024,Irish potato,NORTH WEST,1229.961377,,,,
01/09/2024,Irish potato,SOUTH EAST,1502.032146,,,,
01/09/2024,Irish potato,SOUTH SOUTH,1820.568783,,,,
01/09/2024,Irish potato,SOUTH WEST,2265.255157,,,,
01/09/2024,Mackerel : frozen,NORTH CENTRAL,3340.553139,,,,
01/09/2024,Mackerel : frozen,NORTH EAST,4062.070023,,,,
01/09/2024,Mackerel : frozen,NORTH WEST,3080.517841,,,,
01/09/2024,Mackerel : frozen,SOUTH EAST,5260.334082,,,,
01/09/2024,Mackerel : frozen,SOUTH SOUTH,4767.757693,,,,
01/09/2024,Mackerel : frozen,SOUTH WEST,4251.774296,,,,
01/09/2024,Maize grain white sold loose,NORTH CENTRAL,1101.539796,,,,
01/09/2024,Maize grain white sold loose,NORTH EAST,867.5409234,,,,
01/09/2024,Maize grain white sold loose,NORTH WEST,889.2079949,,,,
01/09/2024,Maize grain white sold loose,SOUTH EAST,1285.237721,,,,
01/09/2024,Maize grain white sold loose,SOUTH SOUTH,1169.157544,,,,
01/09/2024,Maize grain white sold loose,SOUTH WEST,1138.065229,,,,
01/09/2024,Maize grain yellow sold loose,NORTH CENTRAL,1097.730919,,,,
01/09/2024,Maize grain yellow sold loose,NORTH EAST,886.2487468,,,,
01/09/2024,Maize grain yellow sold loose,NORTH WEST,893.4989429,,,,
01/09/2024,Maize grain yellow sold loose,SOUTH EAST,1267.199577,,,,
01/09/2024,Maize grain yellow sold loose,SOUTH SOUTH,1153.219195,,,,
01/09/2024,Maize grain yellow sold loose,SOUTH WEST,1150.953024,,,,
01/09/2024,Mudfish (aro) fresh,NORTH CENTRAL,3345.584803,,,,
01/09/2024,Mudfish (aro) fresh,NORTH EAST,3546.992189,,,,
01/09/2024,Mudfish (aro) fresh,NORTH WEST,3221.61186,,,,
01/09/2024,Mudfish (aro) fresh,SOUTH EAST,4072.14919,,,,
01/09/2024,Mudfish (aro) fresh,SOUTH SOUTH,5113.592593,,,,
01/09/2024,Mudfish (aro) fresh,SOUTH WEST,4916.342899,,,,
01/09/2024,Mudfish : dried,NORTH CENTRAL,3745.603858,,,,
01/09/2024,Mudfish : dried,NORTH EAST,5255.147295,,,,
01/09/2024,Mudfish : dried,NORTH WEST,3428.511645,,,,
01/09/2024,Mudfish : dried,SOUTH EAST,8787.271943,,,,
01/09/2024,Mudfish : dried,SOUTH SOUTH,4550.139237,,,,
01/09/2024,Mudfish : dried,SOUTH WEST,5488.946998,,,,
01/09/2024,Onion bulb,NORTH CENTRAL,1288.304151,,,,
01/09/2024,Onion bulb,NORTH EAST,758.0072063,,,,
01/09/2024,Onion bulb,NORTH WEST,870.4787837,,,,
01/09/2024,Onion bulb,SOUTH EAST,1135.391346,,,,
01/09/2024,Onion bulb,SOUTH SOUTH,1734.497424,,,,
01/09/2024,Onion bulb,SOUTH WEST,1487.587569,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",NORTH CENTRAL,1870.786252,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",NORTH EAST,1723.096667,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",NORTH WEST,2209.988173,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",SOUTH EAST,2217.899317,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",SOUTH SOUTH,1912.222222,,,,
01/09/2024,"Palm oil: 1 bottle,specify bottle",SOUTH WEST,2524.351251,,,,
01/09/2024,Plantain(ripe),NORTH CENTRAL,1191.923823,,,,
01/09/2024,Plantain(ripe),NORTH EAST,925.6734003,,,,
01/09/2024,Plantain(ripe),NORTH WEST,1323.908788,,,,
01/09/2024,Plantain(ripe),SOUTH EAST,1583.828091,,,,
01/09/2024,Plantain(ripe),SOUTH SOUTH,2130.22868,,,,
01/09/2024,Plantain(ripe),SOUTH WEST,1941.743561,,,,
01/09/2024,Plantain(unripe),NORTH CENTRAL,1184.284918,,,,
01/09/2024,Plantain(unripe),NORTH EAST,923.2885929,,,,
01/09/2024,Plantain(unripe),NORTH WEST,1349.306938,,,,
01/09/2024,Plantain(unripe),SOUTH EAST,1500.996191,,,,
01/09/2024,Plantain(unripe),SOUTH SOUTH,2079.243119,,,,
01/09/2024,Plantain(unripe),SOUTH WEST,2109.195846,,,,
01/09/2024,Rice agric sold loose,NORTH CENTRAL,1933.639521,,,,
01/09/2024,Rice agric sold loose,NORTH EAST,2119.839684,,,,
01/09/2024,Rice agric sold loose,NORTH WEST,1666.524602,,,,
01/09/2024,Rice agric sold loose,SOUTH EAST,2129.531963,,,,
01/09/2024,Rice agric sold loose,SOUTH SOUTH,2007.168129,,,,
01/09/2024,Rice agric sold loose,SOUTH WEST,2019.6659,,,,
01/09/2024,Rice local sold loose,NORTH CENTRAL,1852.268951,,,,
01/09/2024,Rice local sold loose,NORTH EAST,2031.955789,,,,
01/09/2024,Rice local sold loose,NORTH WEST,1714.311764,,,,
01/09/2024,Rice local sold loose,SOUTH EAST,2015.921682,,,,
01/09/2024,Rice local sold loose,SOUTH SOUTH,1920.482639,,,,
01/09/2024,Rice local sold loose,SOUTH WEST,2014.381974,,,,
01/09/2024,Rice Medium Grained,NORTH CENTRAL,2045.742443,,,,
01/09/2024,Rice Medium Grained,NORTH EAST,2031.156106,,,,
01/09/2024,Rice Medium Grained,NORTH WEST,1725.545347,,,,
01/09/2024,Rice Medium Grained,SOUTH EAST,2207.604605,,,,
01/09/2024,Rice Medium Grained,SOUTH SOUTH,1940.937319,,,,
01/09/2024,Rice Medium Grained,SOUTH WEST,2111.783901,,,,
01/09/2024,"Rice,imported high quality sold loose",NORTH CENTRAL,2546.510569,,,,
01/09/2024,"Rice,imported high quality sold loose",NORTH EAST,2266.742003,,,,
01/09/2024,"Rice,imported high quality sold loose",NORTH WEST,2072.717333,,,,
01/09/2024,"Rice,imported high quality sold loose",SOUTH EAST,2739.074401,,,,
01/09/2024,"Rice,imported high quality sold loose",SOUTH SOUTH,2437.166005,,,,
01/09/2024,"Rice,imported high quality sold loose",SOUTH WEST,2448.239289,,,,
01/09/2024,Sweet potato,NORTH CENTRAL,1045.603061,,,,
01/09/2024,Sweet potato,NORTH EAST,524.9999801,,,,
01/09/2024,Sweet potato,NORTH WEST,570.7368337,,,,
01/09/2024,Sweet potato,SOUTH EAST,642.3711576,,,,
01/09/2024,Sweet potato,SOUTH SOUTH,1565.856311,,,,
01/09/2024,Sweet potato,SOUTH WEST,854.0522575,,,,
01/09/2024,Tilapia fish (epiya) fresh,NORTH CENTRAL,3243.153761,,,,
01/09/2024,Tilapia fish (epiya) fresh,NORTH EAST,2693.471935,,,,
01/09/2024,Tilapia fish (epiya) fresh,NORTH WEST,3187.386024,,,,
01/09/2024,Tilapia fish (epiya) fresh,SOUTH EAST,5418.809287,,,,
01/09/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,4704.545207,,,,
01/09/2024,Tilapia fish (epiya) fresh,SOUTH WEST,4331.666667,,,,
01/09/2024,Titus:frozen,NORTH CENTRAL,3706.535496,,,,
01/09/2024,Titus:frozen,NORTH EAST,3956.43004,,,,
01/09/2024,Titus:frozen,NORTH WEST,5075.651592,,,,
01/09/2024,Titus:frozen,SOUTH EAST,5055.330435,,,,
01/09/2024,Titus:frozen,SOUTH SOUTH,4651.638889,,,,
01/09/2024,Titus:frozen,SOUTH WEST,4170.987982,,,,
01/09/2024,Tomato,NORTH CENTRAL,1886.094373,,,,
01/09/2024,Tomato,NORTH EAST,887.2777765,,,,
01/09/2024,Tomato,NORTH WEST,706.2394554,,,,
01/09/2024,Tomato,SOUTH EAST,1923.89308,,,,
01/09/2024,Tomato,SOUTH SOUTH,1713.217593,,,,
01/09/2024,Tomato,SOUTH WEST,1595.544679,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2515.353681,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,2311.093084,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,2270.14911,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,2639.594593,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,2398.462963,,,,
01/09/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,3588.299262,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3763.815069,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,3192.518671,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,3426.920635,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,4081.275083,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3805,,,,
01/09/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,3231.875,,,,
01/09/2024,Yam tuber,NORTH CENTRAL,2300.480809,,,,
01/09/2024,Yam tuber,NORTH EAST,1042.124062,,,,
01/09/2024,Yam tuber,NORTH WEST,1310.656254,,,,
01/09/2024,Yam tuber,SOUTH EAST,1510.774734,,,,
01/09/2024,Yam tuber,SOUTH SOUTH,1878.577179,,,,
01/09/2024,Yam tuber,SOUTH WEST,1896.374744,,,,
01/11/2024,Agric eggs medium size,NORTH CENTRAL,2940.845183,,,,
01/11/2024,Agric eggs medium size,NORTH EAST,3017.429729,,,,
01/11/2024,Agric eggs medium size,NORTH WEST,2575.003865,,,,
01/11/2024,Agric eggs medium size,SOUTH EAST,3104.572227,,,,
01/11/2024,Agric eggs medium size,SOUTH SOUTH,2794.826389,,,,
01/11/2024,Agric eggs medium size,SOUTH WEST,2641.610119,,,,
01/11/2024,Agric eggs(medium size price of one),NORTH CENTRAL,255.3335548,,,,
01/11/2024,Agric eggs(medium size price of one),NORTH EAST,237.1866883,,,,
01/11/2024,Agric eggs(medium size price of one),NORTH WEST,223.2045455,,,,
01/11/2024,Agric eggs(medium size price of one),SOUTH EAST,260.5148024,,,,
01/11/2024,Agric eggs(medium size price of one),SOUTH SOUTH,260.9895833,,,,
01/11/2024,Agric eggs(medium size price of one),SOUTH WEST,251.198059,,,,
01/11/2024,"Beans brown,sold loose",NORTH CENTRAL,2864.31,,,,
01/11/2024,"Beans brown,sold loose",NORTH EAST,2404.774468,,,,
01/11/2024,"Beans brown,sold loose",NORTH WEST,2236.030144,,,,
01/11/2024,"Beans brown,sold loose",SOUTH EAST,2995.965638,,,,
01/11/2024,"Beans brown,sold loose",SOUTH SOUTH,3057.501274,,,,
01/11/2024,"Beans brown,sold loose",SOUTH WEST,2869.947917,,,,
01/11/2024,Beans:white black eye. sold loose,NORTH CENTRAL,2750.097143,,,,
01/11/2024,Beans:white black eye. sold loose,NORTH EAST,2170.47564,,,,
01/11/2024,Beans:white black eye. sold loose,NORTH WEST,2029.050104,,,,
01/11/2024,Beans:white black eye. sold loose,SOUTH EAST,3016.216015,,,,
01/11/2024,Beans:white black eye. sold loose,SOUTH SOUTH,2943.547953,,,,
01/11/2024,Beans:white black eye. sold loose,SOUTH WEST,2501.45697,,,,
01/11/2024,Beef Bone in,NORTH CENTRAL,5483.939379,,,,
01/11/2024,Beef Bone in,NORTH EAST,4538.706592,,,,
01/11/2024,Beef Bone in,NORTH WEST,4639.67399,,,,
01/11/2024,Beef Bone in,SOUTH EAST,3933.435877,,,,
01/11/2024,Beef Bone in,SOUTH SOUTH,6127.540109,,,,
01/11/2024,Beef Bone in,SOUTH WEST,5533.045313,,,,
01/11/2024,"Beef,boneless",NORTH CENTRAL,6137.721402,,,,
01/11/2024,"Beef,boneless",NORTH EAST,5354.993774,,,,
01/11/2024,"Beef,boneless",NORTH WEST,5520.732839,,,,
01/11/2024,"Beef,boneless",SOUTH EAST,6660.813463,,,,
01/11/2024,"Beef,boneless",SOUTH SOUTH,6201.128175,,,,
01/11/2024,"Beef,boneless",SOUTH WEST,6299.787442,,,,
01/11/2024,Bread sliced 500g,NORTH CENTRAL,1513.074251,,,,
01/11/2024,Bread sliced 500g,NORTH EAST,1439.561378,,,,
01/11/2024,Bread sliced 500g,NORTH WEST,1571.142857,,,,
01/11/2024,Bread sliced 500g,SOUTH EAST,1718.065541,,,,
01/11/2024,Bread sliced 500g,SOUTH SOUTH,1847.378472,,,,
01/11/2024,Bread sliced 500g,SOUTH WEST,1475.916667,,,,
01/11/2024,Bread unsliced 500g,NORTH CENTRAL,1536.640599,,,,
01/11/2024,Bread unsliced 500g,NORTH EAST,1313.222263,,,,
01/11/2024,Bread unsliced 500g,NORTH WEST,1537.1875,,,,
